product_id,onsale_web,price,stock_quantity,stock_status,post_title,post_excerpt,post_status,post_type,average_rating,total_sales
4148,1,37.5,18,instock,Champagne Mailly Grand Cru Brut Rosé,"Une somptueuse robe rose lumineuse habille cette bouteille transparente. Immédiatement la finesse des fruits rouges, groseilles, framboises et fraises embaument votre nez et tapissent le palais. Une bouche charpentée, ample, au charme suave de pétales de rose complète votre plaisir.",publish,product,0.0,0.0
5964,1,16.3,11,instock,Domaine de l'Ancienne Cure Pécharmant L'Abbaye 2015,"Un joli nez d'une belle complexité, accompagné d'un boisé très élégant. La bouche est fraiche, tendre, les tanins sont polis, et le vin bénéficie d'une belle longueur. Une superbe réussite.",publish,product,0.0,3.0
4675,1,10.7,35,instock,Domaine Rotier Gaillac Blanc Sec Renaissance 2015,"Ce vin présente dans sa jeunesse des senteurs de fruits à chair blanche (pêche, poire) et d'agrumes (pamplemousse), rehaussées d'une légère touche vanillée. En bouche, il est ample et bien équilibré et l'on retrouve les mêmes arômes ainsi qu'une pointe anisée.",publish,product,0.0,0.0
6105,1,34.8,1,instock,Stéphane Tissot Côtes du Jura Sursis 2017,"Ce chardonnay est en Sursis car les vignes concernées, des ceps de 30 ans, doivent être remplacées par du savagnin, après un déclassement de l'appellation Château-Chalon en Côtes du Jura. Le terroir est classique pour la région : des argiles du Lias recouvertes d'un éboulis calcaire du Bajocien, avec une exposition à l'ouest. La vinification est traditionnelle et l'élevage dure un an en fûts neufs au cinquième, donnant un vin frais et fruité, avec des épices, des agrumes, la minéralité du terroir et une belle concentration.",publish,product,0.0,7.0
4171,1,7.8,65,instock,Le Hameau Des Ollieux Monsieur Pinot 2017,"Un vin gourmand, sur le fruit avec une très belle fraîcheur. Notes de petits fruits noirs légèrement fumés. Un très beau Pinot Noir du Languedoc!",publish,product,0.0,1.0
4708,1,32.6,15,instock,Albert Mann Pinot Gris Grand Cru Furstentum 2016,"Très belle bouteille qui possède un bon équilibre. Le vin est délicat et sensuel, marqué par des arômes de fleurs blanches.",publish,product,0.0,8.0
4165,1,12.0,57,instock,Parés Baltà Penedès Indigena 2017,"Des couleurs et aromes intenses où le fruit et la fraicheur s’affirment. Nous pouvons reconnaître différents genres de fruits rouges accompagnés de subtiles touches de bois , résultat de son court passage en fût. Le fruit est clairement omniprésent en bouche également, confirmant la rondeur et l’élégance de ce vin. Il nous invite à le déguster et à l’apprécier encore et encore.",publish,product,0.0,3.0
5809,1,17.9,0,outofstock,Château Tour De Pez Saint-Estèphe Les Hauts de Pez 2016,"<p class=""first"">Ce vin est issu des vignes plantées sur un sol argilo-calcaire : terroir de prédilection des vins colorés et fruités. Le régisseur du Château Tour de Pez et toute son équipe apportent les soins nécessaires à la vigne et au chai pour élaborer un vin friand et plaisant à souhait. Les Hauts de Pez est un vin facile d'accès qui correspond aux attentes de nombreux consommateurs.</p>",publish,product,0.0,0.0
5444,1,15.5,37,instock,La Préceptorie Maury Rouge Cuvée Aurélie 2017,"<div class=""pw-hidden-cp"">La bouche est intense et tonique. Il est long et harmonieux sur des pointes de pruneau, de coing et de cacao.</div>
&nbsp;",publish,product,0.0,1.0
5768,1,35.6,0,outofstock,Camille Giroud Maranges Rouge 1er Cru Le Croix Moines 2016,"<div>Ce vin provient d'une vigne âgée de 70 ans, située sur la commune de Dezize-lès-Maranges, au sud du climat La Fussière. Exposée au sud à une altitude de 370 mètres et avec une forte pente variant de 11 à 26%, elle repose sur un sol issu de l'altération d'éboulis de calcaires à entroques avec des pans entiers de falaises reposant sur des marnes bleues et noires qui contraignent les circulations d'eau en profondeur.</div>
&nbsp;",publish,product,0.0,1.0
3849,1,34.3,0,outofstock,Pierre Jean Villa Saint-Joseph Rouge Tildé 2017,Les vieilles vignes lui apportent une rare profondeur. L’attaque affiche de l’élégance. La bouche est portée par un minéral saisissant et des tanins de belle qualité. Grande bouteille !,publish,product,0.0,0.0
4098,1,22.1,22,instock,Paul Ginglinger Pinot Noir Les Rocailles 2016,"Les Rocailles provient d’une parcelle du lieu-dit Mittlerer Eich, au cœur du Grand Cru Eichberg. Le pinot noir qui en résulte est un rouge de grande concentration, intensément coloré. Le bouquet est centré sur des notes de fruits noirs. La structure imposante s’appuie sur une assise tannique généreuse ; ces tanins, fins et serrés, sont idéalement enrobés par la matière.",publish,product,0.0,1.0
4665,1,14.4,6,instock,Vincent Carême Vouvray Sec 2018,Le Sec est issu d'un terroir d'argile à silex. Il s'exprime dans un nez de poire et de pêche de vigne. La bouche est croquante et généreuse.,publish,product,0.0,2.0
4927,1,6.5,0,outofstock,Domaine La Croix Belle Côtes de Thongue Rouge La Caringole 2018,"Robe rouge rubis soutenu. Nez intense de petits fruits rouges, mêlés aux épices. Vin charmeur, velouté aux notes fruitées de cassis et d’olives écrasées. Agréable à boire dès maintenant.",publish,product,0.0,4.0
4926,1,7.9,92,instock,Domaine La Croix Belle Côtes de Thongue Blanc Champ des Lys 2018,Robe jaune doré aux reflets brillants. Nez doté d’une belle complexité aromatique avec des de notes de citron confit. Vin mûr et charnu dont la finale en bouche est longue et épicée.,publish,product,0.0,0.0
4600,1,26.5,0,outofstock,Marc Colin Et Fils Chassagne-Montrachet Rouge Vieilles Vignes 2017,"Ici le Pinot Noir évoque l’acacia et les fruits rouges sauvages. Confirmation en bouche avec un grain friand, léger et fondu. Le vin de partage, compréhensible par tous.",publish,product,0.0,0.0
6093,1,12.6,0,outofstock,Château de Villeneuve Saumur-Champigny 2017,"<span style=""font-family: trebuchet ms, geneva;color: #000000;font-size: small""><strong><span style=""float: none;background-color: transparent;font-style: normal;font-variant: normal;font-weight: 400;letter-spacing: 0.3px;line-height: 16.8px;text-align: justify;text-decoration: none;text-indent: 0px""><span style=""float: none;background-color: transparent;font-style: normal;font-variant: normal;font-weight: 300;letter-spacing: normal;line-height: normal;text-align: justify;text-decoration: none;text-indent: 0px"">Sur cette cuvée, le domaine a voulu privilégier le fruit et la souplesse en évitant des extractions trop poussées. On trouve ainsi un vin friand, idéal pour accompagner des viandes rouges. Un vrai vin de gourmandise!</span></span></strong></span>",publish,product,0.0,1.0
4919,1,24.4,0,outofstock,Alain Graillot Crozes-Hermitage Rouge 2017,"Cette très belle et très séduisante cuvée Crozes-Hermitage, dotée d'une grande minéralité, s'ouvre au nez sur des notes de fruits noirs, accompagnées de subtiles nuances de réglisse et de cèdre. Un rouge concentré, qui se révèle très bourguignon en bouche, avec beaucoup d'élégance.",publish,product,0.0,6.0
5738,1,14.6,26,instock,Triennes IGP Méditerranée Rouge Saint Auguste 2016,"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Le Saint Auguste est sélectionné à partir des meilleures cuvées de Syrah, Cabernet-Sauvignon et Merlot. Sa robe élégante offre une couleur pourpre foncée aux reflets rubis intenses. Harmonie et finesse s’associent sur des arômes de fruits noirs mûrs et d’épices.  La bouche riche et concentrée en fait un vin qui se conservera très bien pendant une dizaine d'années.

</div>
</section></div>
</div>
</div>
</div>",publish,product,0.0,11.0
4564,1,21.7,60,instock,Domaine Giudicelli Vin de France Eté Rouge 2018,"Eté Rouge, c'est un vin plein de fraîcheur et de gourmandise. Très peu d'extraction pour cet assemblage de Grenache et de Sciacarello, ce qui nous donne une cuvée d'une incroyable buvabilité et de petits fruits rouges très prononcés. C'est un vin d'été, qui peut très facilement remplacer les rosés sur la terrasse. Nous conseillons même de le rafraîchir pour encore plus l'apprécier!",publish,product,0.0,19.0
4159,1,9.3,0,outofstock,Planeta Sicilia La Segreta Bianco 2017,"Des notes d'agrumes et florales, additionnées à des arômes méditerranéens, de la pêche, papaye et camomille. Équilibré et fin en bouche, grâce à une acidité bien maîtrisée.",publish,product,0.0,3.0
4217,1,17.1,17,instock,Domaine de l'Ecu Muscadet Granite 2018,"Robe Or blanc. Nez élégant sur des notes minérales prononcées, notes de pierre à fusil et de silex, notes d’agrumes, notes salines. L’attaque est nette et droite, la bouche est cristalline et empreinte d’une très grande pureté; bouche élancée, grasse et complexe mêlant notes minérales et notes d’agrumes. Un vin doté d’une grande allonge avec une persistance iodée.",publish,product,0.0,0.0
4280,1,18.9,46,instock,Château de Cazeneuve Languedoc Blanc 2016,"Une robe jaune pâle, un nez complexe où l'on distingue le fût de chêne et les fruits à chair blanche. Belle fraîcheur et finale sur le gras et le miel.",publish,product,0.0,0.0
6627,1,41.8,16,instock,Weingut Besson-Strasser Zürich Fumé 2017,"Assemblage équilibré entre Chardonnay et Räuschling passés 12 mois en barrique de 228L, le ""Fumé"" <span title="""">est sobre et élégant au nez,  avec des notes de pomme et de noix.</span> <span title="""">En bouche,  le toucher est très doux, noble, élégant équilibré, et d'une grande longueur.</span>",publish,product,0.0,1.0
4646,1,21.5,34,instock,Bernard Baudry Chinon Rouge Le Clos Guillot 2017,Le Clos Guillot est un vin raffiné. Ses arômes de griottes et de fruits noirs le font parfois « pinoter » certaines années. Le vin est d’une belle longueur et reste très frais en bouche.,publish,product,0.0,1.0
4614,1,19.0,50,instock,Gilbert Picq Chablis En Vaudécorse 2017,"Superbe fruité et beaucoup d'éclat. Attaque ronde, beau volume et finale saline. Une belle parcelle qui séduit par son côté charmeur.",publish,product,0.0,11.0
4722,1,13.7,0,outofstock,François Baur Pinot Gris Herrenweg de Turckheim 2018,"<p class=""nez"">C'est un vin plein de noblesse qui présente beaucoup d'étoffe, une admirable rondeur allant jusqu'à une opulence légèrement moelleuse, mais soutenu par une belle fraîcheur.</p>",publish,product,0.0,1.0
4074,1,12.7,50,instock,Domaine de la Jérôme Côtes du Rhône Village 201,"Un vin opulent, à la texture onctueuse, et tourné vers le fruit. Ici, pas de fioriture, juste un grand plaisir à ouvrir entre amis!",publish,product,0.0,4.0
4057,1,8.7,112,instock,Mourgues du Grès Costières de Nîmes Galets Dorés 2019,"Galets Blancs dégage un parfum époustouflant de chèvrefeuille, de narcisse, de pêche, de melon cantaloup et de poivre blanc. Suit une finale succulente, subtilement huileuse et véritablement éclatante.",publish,product,0.0,18.0
4045,1,42.6,66,instock,Pierre Gaillard Côte Rôtie 2018,Ce vin exprime la diversité et l'équilibre entre puissance et élégance des différentes parcelles de Côte Rôtie. Fruité fin et charnu.,publish,product,0.0,14.0
4049,1,19.3,46,instock,Pierre Gaillard Saint-Joseph Rouge 2018,"Un Saint-Joseph plein de fruits et de gourmandise. Rond et équilibré, il saura ravir toutes les papilles.",publish,product,0.0,1.0
4674,1,19.0,41,instock,Domaine Pellé Sancerre Blanc La Croix Au Garde 2018,"Depuis 1982, le domaine cultive 5 hectares de Sancerre sur la commune de Montigny. Le terroir argilo-calcaire de type «caillotes» produit des vins d’une grande régularité et d’une belle finesse. Un vin de belle persistance aromatique où se mêlent des notes d’agrumes et des arômes floraux soutenus par une jolie minéralité.",publish,product,0.0,7.0
4173,1,5.7,100,instock,Maurel Pays d'Oc Chenin-Colombard 2019,"Ce vin d'une grande fraîcheur est élaboré à part de deux cépages très aromatiques, le chenin et le colombard. Avec ses arômes d'agrumes et de fleurs blanches, ce vin accompagnera délicieusement vos apéritifs dînatoires, vos entrées de poissons et plateaux de fromages.",publish,product,0.0,13.0
4239,1,28.0,18,instock,Domaine Augustin Collioure Blanc Adéodat 2019,"<div class=""m-product_description"">
<div id=""full_description"" class=""accessible"">Un vin fin et élégant. Une structure juste qui n’emporte pas le palais, mais amène une belle longueur. Un bois maîtrisé et de discrète note de fruits à chair blanche et de cire. Un grand Languedoc Blanc.</div>
</div>
<div class=""m-product_buy_buttons"">
<div class=""field field-name-field-wine-taste field-type-text field-label-inline clearfix"">
<div class=""field-items"">
<div class=""field-item even""></div>
</div>
</div>
</div>",publish,product,0.0,0.0
4932,1,25.7,0,outofstock,Marcel Richaud Cairanne Rouge Les Estrambords 2011,"Un vin généreux, profond et intense. Les notes de fruits noirs mûrs s'associent à un fond complexe d'épies et de plantes aromatiques, le tout souligné par une belle fraîcheur acidulée qui apporte de la tonicité.",publish,product,0.0,4.0
4254,1,26.9,0,outofstock,Domaine Huet Vouvray Haut-Lieu Demi-Sec 2015,"<div class=""degust"">
<div class=""alignleft texte"">

Nez légèrement citronné sur l’amande fraîche. Belle onctuosité en bouche, notes de caramel blond et de fruits exotiques compotés. Très belle maturité.

</div>
</div>",publish,product,0.0,0.0
5827,1,55.0,11,instock,Agnès Levet Côte Rôtie Maestria 2017,"<span style=""float: none; background-color: transparent; color: #000000; font-family: 'Open Sans',Arial,Verdana,sans-serif; font-size: 15px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; list-style-type: none; text-align: center; text-decoration: none; text-indent: 0px;"">C’est un vin élégant et délicat caractéristique du lieu-dit La Landonne, aux arômes fruités complété par des notes florales de violette et soutenu par le velours des tanins très fins et fermes.</span>

&nbsp;",publish,product,0.0,3.0
5394,1,10.7,4,instock,Chili Valdivieso Merlot 2017,"Une robe d'un joli rouge sombre, un nez très fruité et légèrement chocolaté. En bouche, le vin est voluptueux et sensuel, ce qui le rend immédiatement attrayant.",publish,product,0.0,0.0
5807,1,27.3,1,instock,Château d'Arcole Saint-Emilion Grand Cru 2016,La cuvée Château d’Arcole est un vin biodynamique fin et élégant vinifié dans la tradition bordelaise. L’attaque est encore vive accompagnée de tanins souples et d’un jolie bouquet d’arômes. Ce vin de Saint-Émilion se déguste dans sa jeunesse sur le fruit et se bonifiera après quelques années.,publish,product,0.0,4.0
4212,1,39.8,19,instock,Lucien Boillot Volnay 2017,"Un Volnay ferme, élégant et légèrement racé, sur de très jolis tanins. On garde néanmoins énormément de fruits, tout en finesse, en souplesse et en élégance.",publish,product,0.0,2.0
4786,1,12.1,37,instock,Maurice Schoech Gewurztraminer 2018,"Ce sont des vignes âgées situées autour d’Ammerschwihr qui donnent naissance à ce gewurztraminer. Développant d'intenses arômes d’épices et de fleurs, c'est un vin puissant et séducteur, légèrement moelleux.",publish,product,0.0,0.0
4356,1,51.6,5,instock,Champagne Egly-Ouriet Premier Cru Les Vignes de Vrigny,"La cuvée Les Vignes de Vrigny est atypique dans la gamme de la maison Egly-Ouriet car élaborée uniquement à partir de Pinot Meunier, là où la maison a bâti sa réputation sur sa maîtrise incroyable du Pinot Noir. C’est un champagne qui démontre tout le savoir-faire de Francis Egly, une cuvée tout en subtilité, qui laisse le terroir de Vrigny  s’exprimer au mieux grâce à un dosage très léger. C’est un champagne qui possède une robe or pâle, constellée de bulles fines. Au nez, Les Vignes de Vrigny offrent des notes exotiques qui évoluent au second nez vers une touche briochée. La bouche est élégante, crémeuse, avec une effervescence qui apporte une touche de sapidité. C’est une cuvée offrant un beau volume sur le palais. Une très belle introduction à la maison Egly-Ouriet.",publish,product,0.0,12.0
5743,1,57.0,0,outofstock,Domaine Clerget Vosne-Romanée Les Violettes 2015,"Un vin de très grande classe ! La proximité du grand cru Clos de Vougeot avec cette parcelle, se retrouve indéniablement dans ce vin. Il est racé, fait d’une grande profondeur et un magnifique velouté. Son opulence, sa complexité aromatique sont manifestes. Ce vin a énormément de classe.",publish,product,0.0,0.0
5815,1,16.6,11,instock,Maison Trimbach Muscat Réserve 2017,"Un vin sec, au fruité prononcé, et au bouquet caractéristique de raisins frais.",publish,product,0.0,1.0
5486,1,49.5,5,instock,Decelle-Villa Meursault 2018,"De couleur Jaune paille brillante, le Meursault Decelle-Villa se décline sur des notes briochées, amandées et de pomme fraîche. La bouche, de belle tension est pure et nette. Ce vin accompagnera bien les plats d’asperges, les grands poissons et même les foies gras. Il pourra vieillir jusqu’à 10 ans en cave.",publish,product,0.0,9.0
4072,1,32.0,28,instock,Château de Vaudieu Châteauneuf-du-Pape Blanc 2015,"Plein et enrobé sur la jeunesse, il atteint sa plénitude après 5 ans, et peut, du fait de son acidité remarquable, vieillir plus de 10 ans.",publish,product,0.0,1.0
4797,1,78.0,0,outofstock,Domaine Peyre Rose Clos des Cistes 2008,"Dominante de Syrah avec une pointe de Grenache, Le Clos des Cistes offre des arômes intenses de cassis, d'herbe fraîche et d'épices exotiques. Parfumé, complexe et structuré, avec une richesse charpentée, c'est un très grand Languedoc.",publish,product,0.0,0.0
4260,1,12.2,22,instock,Chermette Domaine du Vissoux Beaujolais Blanc Collonge 2017,"Encore méconnu, le Beaujolais blanc peut étonner et épater vos amis. Ce Chardonnay est une rareté à découvrir. Tout en rondeur, riche et gras, il enveloppe délicatement les papilles. Il dégage une certaine complexité aromatique due aux 3 types de terroirs dont il est issu.",publish,product,0.0,2.0
4936,1,11.1,88,instock,Domaine Rouge Garance Côtes du Rhône Blanc De Garance 2018,"Beaucoup de texture et d'ampleur en bouche pour cette cuvée au nez complexe d'herbes infusées, de céréales, de tisane, avec de fines notes de coing.

&nbsp;",publish,product,0.0,11.0
4161,1,11.6,0,outofstock,Planeta Sicilia Plumbago 2017,"Plumbago est dominé par des arômes de prunes mûres et de mûres sauvages. Il montre des traits aromatiques d'encens, de jasmin et de truffe noire. Les tanins sont présents mais très équilibrés",publish,product,0.0,0.0
4231,1,11.1,0,outofstock,Argentine Mendoza Alamos Malbec 2018,"Nez très complexe et puissant de fruits noirs, de pain grillé et de caramel. La bouche est très ronde sur des saveurs de mûre, de réglisse et de noix de muscade. Des tanins présents mais bien fondus.",publish,product,0.0,1.0
4758,1,24.3,22,instock,Domaine Saint-Nicolas Fiefs Vendéens Rouge Cuvée Jacques 2016,"La Cuvée Jacques est un rouge de Loire joliment fruité, s'ouvrant au nez sur des notes évoquant les fruits des bois, subtiles et bien définies. Un vin souple et soyeux, sur le fruit, doté d'une finale à la fois ferme et persistante.",publish,product,0.0,0.0
5609,1,38.6,25,instock,Domaine Weinbach Riesling Cuvée Colette 2018,"Le Riesling Cuvée Colette, hommage à la mère et à la grand-mère de Catherine Faller, provient des vieilles vignes du Grand Cru Schlossberg. Avec son nez intense et délicat d'agrumes mûrs et de fruits à chair blanche, le vin nous guide vers une bouche ample, équilibrée, dans un style à la fois gras et vif. Un Riesling racé, à la concentration et l'élégance remarquables !",publish,product,0.0,2.0
4680,1,6.3,34,instock,Domaine de Joy Côtes de Gascogne Envie de Joy 2018,"Cette cuvée offre une robe pâle aux reflets verts. Le nez présente des notes d'agrumes et de fruits exotiques. En bouche, le vin est gras, rond ample et se termine sur une belle longueur délicieusement fruitée.",publish,product,0.0,2.0
5697,1,29.9,1,instock,Planeta Sicilia Noto Santa Cecilia 2016,"Un grand Sicilien, plein de fruits noirs et d'épices douces, de pelures d'orange et de bergamote. En bouche, le vin bénéficie d'une grande texture et de beaucoup de densité.",publish,product,0.0,0.0
6751,1,46.5,0,outofstock,Château Simone Palette Blanc 2017,"Les vins blancs sont d’une suprême élégance. Dans leur jeunesse, leur robe est dorée et leurs arômes marient des notes florales et fruitées finement boisées. Ils ont une durée de garde exceptionnelle, se parant progressivement d’une teinte vieil or, ils développent un bouquet à la fois délicat et puissant.",publish,product,0.0,0.0
4153,1,29.0,0,outofstock,Elian Daros Côtes du Marmandais Clos Baquey 2015,"<span id=""u689-24"">Clos Baquey</span>  est  très aromatique avec beaucoup de délicatesse et un grain de tanin fin en final. Mis en bouteille après 3 ans d’élevage, il a vieilli une année supplémentaire en bouteille au chai avant commercialisation.",publish,product,0.0,36.0
6205,1,20.2,109,instock,Domaine Giudicelli Vin de France Corail Rouge 2019,"Infusion de vieux Grenache et de Sciacarello très peu extraits. Le nez est intense sur la confiture de fraise, le coulis de framboise, des notes de pivoine et une épice subtile. En bouche, vous retrouverez un jus souple et sapide qui s'exprime tout en délicatesse. C'est un vin extrêmement gourmand et digeste.",publish,product,0.0,0.0
4625,1,52.4,3,instock,Marcel Windholtz Eau de Vie de Sureau,"Les eaux de vie naissent d'une subtile alchimie où deux éléments fondamentaux se conjuguent pour que la réussite soit présente au creux de votre verre à dégustation... D'abord on ne s'improvise pas distillateur: chez les Windholtz ce sont trois  générations qui ont accumulé le plein d'expérience dans l'art subtil de ""séparer par la chaleur les principes fixes et volatiles"".
Ensuite entre moûts et alambic au long col, au milieu des vapeurs, c'est le savoir-faire qui préside à la transmutation mystérieuse et réfléchie destinées à sublimer et à faire chanter les fruits...",publish,product,0.0,0.0
4348,1,59.0,21,instock,Champagne Egly-Ouriet Grand Cru Brut Tradition,"Un Champagne bien équilibré, dense, très élégant, avec les fruits rouges du pinot noir, beaucoup de fraîcheur et une touche miélée. D'une belle pureté, il est doté d'une trame épicée et d'une bouche joliment vineuse mais toujours très fraîche!",publish,product,0.0,0.0
4399,1,59.0,6,instock,Wemyss Malts Blended Malt Scotch Whisky Spice King Batch Strength,"Ce Blended Malts en Batch Strength est très légèrement réduit par un faible apport ,d’eau pour ajuster de façon idéale le degré d’alcool au profil aromatique. Au nez, des épices très aromatiques sont encore amplifiées par une puissance indomptée qui met en avant la cannelle, la noix de muscade, l’anis étoilé avec une touche d’ozone côtière. Des notes plus lourdes de bois de santal et de tabac à pipe s’entrelacent avec de la sauce au caramel. En bouche, du sucre roux saupoudré sur du gâteau aux carottes se mélange à des écorces d’orange et à de mystérieuses notes iodées qui amènent une saveur de caramel au beurre salé. Des épices douces titillent le palais pour évoluer intensément vers le poivre rose. Une finale persistante qui zigzague entre sauce au caramel, fumée de bois et poivre noir.",publish,product,0.0,1.0
6106,1,74.8,15,instock,Stéphane Tissot Château-Chalon 2011,"Ce vin peut-être dégusté sur sa jeunesse mais peut également vieillir 50 ans et plus. Vin complexe, puissant et très fin Le terroir du lias apporte une fraicheur, une minéralité presque citronné et une finesse remarquable. L’oxydation est très subtile pour un vin très concentré. Ce vin peut-être dégusté sur sa jeunesse mais peut également vieillir 50 ans et plus.",publish,product,0.0,0.0
5690,1,44.6,8,instock,Domaine Hauvette IGP Alpilles Dolia 2012,"Ce blanc, composé de clairette, roussanne et marsanne, sent bon les plantes, le caillou et l'ananas, rappelant certains jurançons. Sa texture vineuse est poussée par de fins amers en finale. Un grand blanc apaisant qui est loin d'avoir dit son dernier mot.",publish,product,0.0,0.0
4757,1,26.5,1,instock,Domaine Saint-Nicolas Fiefs Vendéens Blanc Le Haut des Clous 2017,"Le Haut des Clous déploie une matière robuste, franche et d'une superbe persistance. C'est un blanc intense, minéral, sur les fruits confits, à la finale ample, grasse et accompagnée d'une subtile pointe sucrée.",publish,product,0.0,6.0
5816,1,16.9,5,instock,Maison Trimbach Riesling 2017,"Son bouquet délicat, le bel équilibre entre son caractère sec, son fruité distingué et sa vivacité naturelle participent à son exceptionnelle richesse. Comme l’exige le style de la maison, il est vinifié dans un style sec, droit, précis.

&nbsp;",publish,product,0.0,0.0
5778,1,5.8,36,instock,Maurel Pays d'Oc Merlot 2018,"<div>Robe rouge rubis avec des reflets violines. Au nez, notes de cassis et griottes compotées sur un cacao croquant</div>
<div>Bouche ronde et fraîche.</div>",publish,product,0.0,24.0
6572,1,44.0,0,outofstock,Decelle-Villa Saint-Aubin 1er Cru Sous Roche Dumay 2015,Commentaires à venir.,publish,product,0.0,0.0
4728,1,29.5,20,instock,Maurice Schoech Gewurztraminer Vendanges Tardives 2017,"La peau épaisse et rosée du gewurztraminer se prête à merveille à la surmaturation. Récoltées et triées sur nos plus vieilles parcelles en coteaux, les grappes botrytisées  donnent naissance à un vin unique. La robe dorée, le nez à la fois exotique et complexe et la bouche moelleuse et sa finale en dentelle régalera vos papilles pour toutes vos occasions festives.",publish,product,0.0,2.0
4269,1,10.2,1,instock,Domaine Sérol Côte Roannaise Les Originelles 2019,"Rouge grenat intense aux reflets violacés. Arômes de fruits rouges, cassis - framboise, typiques de la jeunesse du gamay, et notes florales. Bouche aromatique soutenue par des tanins discrets et souples. Vin rond et gouleyant.

&nbsp;",publish,product,0.0,0.0
4059,1,8.7,36,instock,Mourgues du Grès Costières de Nîmes Galets Rosés 2019,"Des senteurs de fruits rouges forment un préambule charmeur. En bouche, c’est toute une dynamique de fraîcheur qui sillonne une matière respectable et confère de la vitalité à un goût délectable d’où émerge une minéralité du meilleur effet.",publish,product,0.0,7.0
4727,1,26.0,33,instock,Paul Ginglinger Riesling Grand Cru Pfersigberg 2018,"Un Riesling tout en droiture et en gourmandise où la chair dense et suave enrobe une trame cristalline à la minéralité affirmée. La finale, saline et ciselée, souligne tout le caractère de ce grand riesling sec de terroir calcaro-gréseux.",publish,product,0.0,2.0
5820,1,63.5,7,instock,Maison Trimbach Riesling Cuvée Frédéric Emile 2012,"Exposés sud et sud-est, les terroirs Grands Crus Geisberg et Osterberg de Ribeauvillé qui surplombent le domaine donnent naissance à ce vin depuis plusieurs générations. L’âge moyen des vignes, 45 ans environ, offre des rendements limités. La composition marno-calcaro-gréseux et calcaire coquillé du terroir (Muschelkalk), tout comme les raisins de belle maturité strictement sélectionnés à la main, confèrent à ce vin une remarquable personnalité : un riesling sec et puissant, souligné d’une note minérale et d’une acidité finement ciselée. Prestigieuse signature de la maison, la « Cuvée Frédéric Emile » est recherchée par les fins connaisseurs et collectionneurs.

&nbsp;

&nbsp;",publish,product,0.0,0.0
5479,1,10.2,69,instock,Domaine Bulliat Beaujolais Blanc 2019,Un joli beaujolais blanc tout en gourmandise et en éclat. Expression intense de fruits blancs et de fleurs. Un vin de fraîcheur et de plaisir.,publish,product,0.0,3.0
4407,1,104.0,6,instock,Cognac Frapin Cigar Blend,"Ce cognac bénéficie d'un vieillissement plus long en fûts neufs, lui donnant un goût légèrement plus corsé. De couleur acajou ambré, son vieillissement lui confère un bouquet très tannique (vanille) mêlé aux notes de Porto et de fruits confits (miel et épices), caractéristiques d'une longue maturation. Charpenté, ce cognac se distingue des autres par sa forte personnalité, mais il reste long et équilibré.",publish,product,0.0,1.0
4357,1,39.0,0,outofstock,Champagne Larmandier-Bernier Latitude,"La cuvée Latitude est très équilibrée entre fraîcheur et fruité, enrichie d’une petite touche vineuse. C’est un champagne idéal pour l’apéritif. Ce 100% Chardonnay élaboré à partir de raisins cultivés sur des terroirs classés premier cru s’appuie sur un assemblage de plusieurs années afin d’asseoir le style maison. Les vins de l’année sont vinifiés en cuve, puis élevés sur lies avant d’être assemblés avec des vins de réserve conservés en fûts et en foudres de chêne. Les bouteilles patientent ensuite 2 à 3 ans dans la fraîcheur des caves de la maison pour parfaire leurs arômes. Le Latitude reçoit un dosage extrêmement faible de 4g/L (Extra Brut) grâce l’excellente maturité et à la belle intensité. Une cuvée qui atteint un équilibre parfait entre fruité et vivacité.",publish,product,0.0,0.0
4137,1,29.8,0,outofstock,Zind-Humbrecht Muscat Grand Cru Goldert 2015,"Le nez est impressionnant et déjà très expressif. Au palais on retrouve puissance et générosité, bien maitrisées par le caractère fort du cru. L’acidité est pure, droite et signe d’une belle maturité : très salivante. Au départ très réducteur, ce vin aura su s’élever et s’ouvrir pendant les 18 mois passés sur lies totales. Vin volumineux mais aussi brillant, il mérite encore du temps !",publish,product,0.0,0.0
4658,1,48.8,12,instock,Thierry Germain Saumur-Champigny Outre Terre 2016,"La robe est rouge vif. Le nez est très floral, sur la pivoine. En bouche, l’attaque est ample et dense avec une belle sucrosité et la jolie amertume en fin de bouche ramène une belle fraîcheur.",publish,product,0.0,0.0
4752,1,27.9,42,instock,Domaine de Montgilet Coteaux de l'Aubance Les Trois Schistes 2016,"À la profondeur et à l'intensité de sa robe d'or, brillante et limpide, répond un nez complexe et gourmand, où se mêlent miel d'acacia, gelée de coings et poire séchée. Après une attaque intense et fringante, le palais impose sa générosité et son élégance autour d'arômes de zeste d'orange soulignés par un léger boisé. La longue finale signe un vin finement ciselé.",publish,product,0.0,0.0
4928,1,7.9,1,instock,Domaine La Croix Belle Côtes de Thongue Rouge Le Champ du Coq 2016,"Robe rouge-rubis soutenue aux reflets violets. Nez complexe de fruits noirs, cassis, cacao et épices. Bouche charnue et ample aux notes de garrigue (tapenade). Bel équilibre en bouche, ample et harmonieux, fraîcheur et longueur sur le fruit.",publish,product,0.0,5.0
